userid,itemid,rating,timestamp
782,333,3,891497698
60,215,4,883327566
865,825,1,880144123
43,1047,3,883956387
92,826,2,886443534
534,240,5,877807873
561,655,3,885807930
521,7,3,884475973
49,1079,1,888069165
610,56,3,888703213
455,147,4,879109764
807,231,4,892530705
537,721,2,886031752
699,10,4,883884599
276,203,4,877934910
292,405,3,881104820
774,196,3,888556746
405,1247,1,885546681
269,167,1,891451648
264,12,5,886122508
535,447,5,879617574
773,70,3,888538810
514,949,3,886189510
435,53,3,884133447
455,620,3,879108829
757,895,4,888443483
399,393,4,882343455
618,693,3,891307540
406,277,3,879540106
321,705,3,879439812
708,934,4,892719172
92,219,4,875654888
401,133,4,891032847
707,425,5,886287268
846,772,4,883949421
655,1113,3,887427810
398,283,3,875652760
10,175,3,877888677
798,473,2,875296109
782,307,4,891497854
896,273,5,887157947
95,843,4,880572448
307,515,4,875680871
429,147,2,882385859
62,22,4,879373820
537,333,2,886028707
94,25,3,891724142
405,761,1,885548049
450,95,3,882395167
804,228,4,879441391
405,1581,1,885548579
268,370,2,875745579
85,134,5,879454004
221,94,3,875246857
374,237,5,880392717
684,742,4,875810830
699,269,4,893140697
299,488,4,877881508
268,558,3,875309304
378,727,4,880055454
200,951,5,884130014
881,515,4,876535967
474,381,4,887924683
243,22,3,879988104
458,357,3,886397275
141,1283,3,884585168
865,926,1,880144405
773,288,2,888538199
85,193,3,879454189
835,527,4,891033048
807,127,3,892529647
207,520,4,879665302
276,1016,3,874786713
807,195,3,892528999
864,186,4,888887658
622,231,4,882592735
178,222,4,882823857
10,234,4,877888877
178,24,3,882824221
862,831,3,879303542
560,476,2,879977124
49,40,1,888069222
374,239,4,880396622
608,886,1,880402564
201,216,4,884111360
401,1011,3,891032367
294,410,4,877819897
548,581,4,891044596
899,474,3,884121612
805,25,4,881704193
884,462,4,876859237
429,90,4,882387731
892,238,4,886608296
566,242,5,881649273
76,769,1,882607018
307,313,5,888095725
524,651,4,884634578
290,91,2,880474451
380,302,5,885477742
445,1011,1,891200320
643,448,3,891449580
97,115,5,884239525
151,741,2,879524394
279,81,4,875732652
405,1562,1,885549506
913,144,5,880946236
747,194,3,888639222
878,1092,3,880867444
312,132,5,891699121
399,222,3,882344434
293,451,3,888907245
10,273,4,877888613
796,511,4,892676155
805,28,3,881698243
181,1132,1,878963342
896,789,2,887157978
479,226,3,879461280
435,188,4,884131901
561,89,4,885809556
416,1517,2,886320054
621,541,4,874964605
389,77,2,880088922
342,56,5,874984315
267,959,3,878972524
868,631,4,877111453
757,176,5,888445730
654,22,5,887864292
62,1077,3,879374607
409,497,3,881168631
804,70,4,879443137
332,218,5,888360396
222,825,3,878184675
181,301,2,878961303
868,56,3,877107143
551,85,1,892783749
85,425,4,879454905
838,191,5,887065709
416,689,4,885114578
619,195,5,885954019
907,317,5,880159910
345,403,3,884992922
634,763,3,875729825
200,227,5,884129006
189,1099,5,893266074
263,100,5,891298453
378,572,3,880333995
405,573,3,885548435
269,202,2,891450405
648,441,3,884883724
886,512,1,876031526
276,1141,3,874790773
398,432,3,875718670
840,66,3,891209509
130,627,5,875801496
835,610,5,891034401
118,132,4,875384793
18,627,3,880131931
474,468,4,887926999
301,554,3,882078830
336,998,1,877757062
504,416,4,887910294
354,151,3,891218356
804,259,4,879440700
741,275,4,891019587
554,238,3,876232682
85,325,2,879452386
773,23,5,888540507
721,322,4,877136891
847,243,1,878774856
506,1279,4,880198144
336,3,1,877758935
551,1035,2,892778244
330,82,4,876546298
109,823,3,880572296
145,1215,2,888398400
450,39,4,882376282
82,458,1,884714145
374,144,5,880394716
16,318,5,877718107
193,562,3,889126055
747,133,5,888732695
236,429,1,890118632
864,231,3,888891288
416,339,5,893214225
908,124,3,879722694
943,609,2,888639702
5,395,2,879198898
387,200,5,886481686
942,304,5,891282457
655,304,2,888475101
655,98,4,887472744
325,408,5,891478307
642,140,3,886569257
465,615,3,883530991
918,42,3,891987059
716,73,4,879797256
320,174,4,884749255
693,499,4,875484539
14,96,4,890881433
301,100,5,882074408
474,275,3,887915269
854,421,3,882814028
435,265,3,884131996
793,824,3,875104000
463,286,4,877387935
312,183,5,891699182
401,1009,4,891032626
936,1007,5,886833795
890,142,3,882916650
158,1067,4,880134261
862,59,5,879305204
886,483,4,876031656
747,483,5,888639318
200,455,3,876042340
653,142,2,880153378
128,506,4,879968125
334,326,1,891544286
882,98,5,879865750
847,369,1,878939451
506,1244,2,884517295
393,333,4,889554171
479,546,2,879460305
896,147,2,887159464
586,31,4,884064631
354,197,4,891217512
796,769,4,893218622
606,282,4,878147641
417,419,4,879646986
201,37,2,884114635
92,568,3,875654590
608,168,1,880403810
479,204,4,879461583
334,510,4,891628832
889,482,4,880178367
541,405,3,883871695
624,597,3,879793129
449,137,5,879958866
498,11,3,881956576
474,257,3,887915511
524,89,5,884634533
620,78,4,889988340
711,724,5,879995461
548,657,5,891044411
293,462,4,888905819
269,665,1,891451810
334,899,4,891547348
7,357,5,892135347
606,103,3,880923349
848,689,1,887037584
835,378,4,891035309
868,195,2,877104212
237,502,4,879376487
863,343,5,889289328
330,708,3,876545598
405,141,2,885548877
342,223,4,875318907
591,94,3,891031603
665,423,4,884294611
826,99,3,885690379
782,1190,2,891500230
437,207,4,880142365
325,654,4,891478276
279,25,5,875295736
503,26,2,880383200
298,294,3,884184024
595,930,2,886921870
334,1404,4,891549068
892,1224,4,886609792
532,118,4,888634813
378,272,4,889665041
643,99,4,891447485
919,277,5,875288805
262,815,2,879791216
13,416,3,882398934
882,185,5,879877245
551,159,4,892784743
299,285,5,877877847
632,132,5,879459738
279,372,4,875310117
194,514,3,879521167
64,516,5,889737376
518,820,2,876824218
145,737,2,875272833
269,771,1,891451754
640,496,4,874777491
751,25,5,889132252
7,491,5,891351432
932,183,4,891249877
398,111,3,875652318
1,155,2,878542201
752,354,2,891208261
157,293,5,874813703
896,202,2,887159464
125,1,4,879454699
18,478,5,880129691
222,160,1,878182154
312,528,5,891698695
843,176,4,879447837
600,651,4,888451492
655,899,2,887433492
892,187,5,886608682
174,1053,5,886514358
727,50,4,883708951
118,200,5,875384647
87,1185,4,879876885
246,1044,1,884922869
880,1185,1,880174995
398,498,5,875657734
889,191,4,880178078
634,322,3,875729217
299,749,1,877618647
505,154,1,889334555
43,313,5,887076865
110,1229,3,886988374
381,129,4,892697628
292,118,3,881104701
864,720,3,888891238
198,405,2,884206428
899,121,5,884120164
654,423,4,887864432
727,1119,3,883711923
312,512,3,891698951
618,203,3,891308176
450,1037,2,882473760
796,45,3,892675605
504,71,5,887909321
795,640,4,883251200
233,828,4,875508169
447,293,4,878854459
727,69,4,883710186
144,900,4,888103371
290,21,3,880475695
294,743,2,889242905
262,754,3,879961283
280,2,3,891701278
59,136,3,888205336
642,1336,2,885606520
465,478,4,883531246
665,410,3,884291165
586,780,4,884067151
