user_id,item_id,rating,timestamp
1138.0,15149.0,40.0,1092931200.0
3401.0,90275.0,50.0,1299600000.0
971.0,15209.0,50.0,1237564800.0
180.0,13854.0,30.0,988387200.0
652.0,23012.0,50.0,1293033600.0
3486.0,91758.0,50.0,1285171200.0
7470.0,96649.0,50.0,969984000.0
862.0,29736.0,30.0,1156780800.0
1302.0,1202.0,50.0,1033488000.0
3270.0,71129.0,10.0,1141401600.0
2760.0,5722.0,50.0,1176220800.0
490.0,18652.0,50.0,1188403200.0
710.0,15659.0,50.0,1104163200.0
1369.0,54485.0,40.0,1066924800.0
860.0,1556.0,50.0,1129219200.0
2047.0,8478.0,40.0,1255276800.0
1668.0,17397.0,40.0,978278400.0
898.0,34152.0,20.0,1284912000.0
2755.0,83905.0,50.0,1305820800.0
1730.0,4983.0,10.0,1030377600.0
3424.0,9115.0,40.0,1250611200.0
667.0,24097.0,40.0,1316102400.0
1917.0,52251.0,40.0,1233676800.0
1177.0,5011.0,40.0,1129910400.0
2000.0,4252.0,40.0,1174406400.0
1844.0,66551.0,40.0,982771200.0
1038.0,43573.0,10.0,1273593600.0
3688.0,58328.0,40.0,979056000.0
1021.0,42723.0,50.0,1291046400.0
1401.0,54994.0,30.0,1251734400.0
1021.0,8006.0,50.0,1275840000.0
2128.0,75007.0,40.0,1181145600.0
9.0,467.0,50.0,1275321600.0
939.0,37002.0,40.0,1311091200.0
862.0,29512.0,10.0,1251820800.0
1424.0,56257.0,30.0,1283788800.0
1947.0,69779.0,40.0,1254672000.0
2149.0,75356.0,50.0,1182096000.0
2611.0,8459.0,50.0,1295020800.0
925.0,28194.0,40.0,1209484800.0
6.0,6491.0,50.0,1219507200.0
2696.0,14671.0,50.0,1117555200.0
2430.0,76656.0,10.0,1015689600.0
1601.0,15093.0,50.0,966528000.0
2727.0,13643.0,50.0,1004630400.0
592.0,21013.0,30.0,1298736000.0
2565.0,33106.0,50.0,975686400.0
1789.0,23612.0,50.0,994780800.0
1419.0,55723.0,40.0,1311436800.0
3689.0,93645.0,50.0,963590400.0
1142.0,25418.0,30.0,1243526400.0
2449.0,78727.0,40.0,995817600.0
652.0,23020.0,50.0,1291564800.0
1002.0,41753.0,40.0,1289232000.0
1364.0,54311.0,20.0,1009296000.0
3518.0,5536.0,50.0,1239724800.0
3270.0,89161.0,50.0,1119110400.0
993.0,41331.0,10.0,1218643200.0
1405.0,52017.0,30.0,999619200.0
2287.0,77055.0,50.0,1102262400.0
2058.0,72457.0,10.0,1234022400.0
6512.0,40286.0,50.0,977414400.0
3692.0,66036.0,40.0,991238400.0
1789.0,61317.0,40.0,978537600.0
2777.0,1628.0,50.0,1147881600.0
7470.0,13587.0,40.0,967132800.0
1940.0,27985.0,20.0,1287417600.0
1523.0,59555.0,50.0,1068393600.0
1716.0,45930.0,40.0,1201104000.0
1.0,2640.0,50.0,1139846400.0
3.0,4195.0,30.0,1199116800.0
864.0,30810.0,50.0,1279900800.0
1001.0,4839.0,30.0,1078761600.0
2434.0,78596.0,20.0,980956800.0
7629.0,107563.0,40.0,962812800.0
0.0,1340.0,40.0,1103644800.0
33.0,11658.0,50.0,1037462400.0
5016.0,43546.0,40.0,1115481600.0
1369.0,54388.0,50.0,1314979200.0
935.0,36856.0,30.0,1250524800.0
1213.0,51209.0,40.0,1031673600.0
1459.0,41277.0,50.0,1275062400.0
1459.0,23388.0,30.0,1266595200.0
1712.0,3032.0,40.0,976291200.0
1047.0,44181.0,40.0,1260460800.0
7676.0,13776.0,20.0,976204800.0
1361.0,46865.0,30.0,1314979200.0
9.0,8147.0,40.0,1284480000.0
1401.0,55114.0,40.0,1020873600.0
2039.0,8202.0,20.0,1311782400.0
667.0,8120.0,50.0,1286380800.0
1637.0,14823.0,30.0,999187200.0
1803.0,5237.0,50.0,962812800.0
2216.0,16872.0,40.0,1088179200.0
3730.0,12543.0,50.0,1211817600.0
1457.0,58134.0,10.0,1282579200.0
1658.0,54016.0,40.0,1033401600.0
4171.0,13609.0,40.0,971366400.0
2526.0,27942.0,50.0,985363200.0
3434.0,49024.0,20.0,1225036800.0
870.0,10013.0,40.0,1166889600.0
1102.0,46125.0,50.0,1170345600.0
3026.0,86315.0,40.0,1314288000.0
5289.0,48654.0,50.0,1109865600.0
7653.0,3225.0,40.0,980611200.0
2701.0,82432.0,30.0,1313596800.0
960.0,38809.0,40.0,1253548800.0
881.0,5390.0,40.0,1297699200.0
870.0,31618.0,40.0,1302883200.0
1637.0,2898.0,50.0,1213200000.0
993.0,23731.0,50.0,1292083200.0
885.0,33243.0,50.0,1112630400.0
11.0,10233.0,50.0,1139932800.0
1541.0,59813.0,20.0,997718400.0
1681.0,53692.0,40.0,1086624000.0
6123.0,72350.0,50.0,968860800.0
8.0,7492.0,50.0,1251043200.0
5.0,5462.0,50.0,1284825600.0
7676.0,3560.0,50.0,979920000.0
1726.0,64094.0,40.0,1036512000.0
3493.0,23872.0,40.0,1246550400.0
1681.0,13295.0,50.0,1000310400.0
1918.0,68449.0,50.0,1203609600.0
1081.0,45304.0,50.0,1219593600.0
974.0,8368.0,30.0,1236268800.0
1975.0,56022.0,20.0,1123257600.0
864.0,24193.0,50.0,1311696000.0
864.0,30604.0,30.0,1302278400.0
2589.0,4836.0,50.0,976118400.0
1934.0,30489.0,50.0,1287331200.0
1159.0,33852.0,30.0,1287331200.0
2138.0,26014.0,50.0,1170518400.0
1778.0,65068.0,50.0,1064851200.0
13.0,10812.0,30.0,1145116800.0
2590.0,40515.0,50.0,980956800.0
2727.0,20498.0,50.0,1262102400.0
3490.0,7090.0,20.0,1276617600.0
2854.0,25228.0,50.0,1294588800.0
2477.0,3531.0,30.0,983635200.0
2700.0,23507.0,40.0,1293379200.0
1627.0,3377.0,40.0,1047398400.0
2696.0,13967.0,40.0,1122220800.0
3.0,3863.0,50.0,1282320000.0
929.0,36423.0,50.0,1283443200.0
1789.0,15724.0,50.0,978364800.0
1540.0,59754.0,50.0,1059926400.0
1083.0,45435.0,40.0,1218729600.0
8.0,915.0,50.0,1205078400.0
2701.0,82506.0,40.0,1306944000.0
1994.0,70770.0,10.0,1198857600.0
1686.0,63292.0,40.0,981302400.0
3420.0,9781.0,40.0,1248105600.0
3369.0,89936.0,50.0,1112976000.0
1045.0,43925.0,50.0,1229443200.0
1458.0,30996.0,30.0,1294588800.0
1604.0,3372.0,20.0,1027958400.0
2000.0,5641.0,30.0,1195833600.0
1730.0,7016.0,10.0,1002470400.0
0.0,530.0,40.0,1255881600.0
1844.0,66569.0,40.0,980006400.0
574.0,11602.0,30.0,1170950400.0
1660.0,13101.0,40.0,1017590400.0
1914.0,2166.0,50.0,1136908800.0
1145.0,6645.0,50.0,1162828800.0
944.0,27671.0,40.0,1248019200.0
1405.0,35656.0,50.0,992620800.0
1399.0,3196.0,30.0,1041609600.0
1939.0,69296.0,40.0,1302019200.0
558.0,20023.0,50.0,1175184000.0
2482.0,3310.0,40.0,986745600.0
3172.0,3310.0,50.0,999014400.0
1424.0,56291.0,30.0,1266854400.0
1118.0,12524.0,30.0,1195747200.0
1716.0,63965.0,40.0,987264000.0
1660.0,61789.0,50.0,1035820800.0
919.0,34886.0,40.0,1273507200.0
3490.0,2290.0,30.0,1208102400.0
1461.0,53432.0,50.0,1002816000.0
1726.0,28347.0,40.0,983721600.0
2854.0,85156.0,50.0,1270396800.0
3493.0,72009.0,50.0,1234800000.0
2449.0,55439.0,50.0,977760000.0
3401.0,49113.0,40.0,1302710400.0
2449.0,78733.0,50.0,983721600.0
1876.0,67481.0,50.0,1180281600.0
1143.0,984.0,50.0,1207929600.0
1445.0,57519.0,50.0,1236700800.0
1994.0,70807.0,40.0,1117555200.0
2778.0,84498.0,40.0,1059408000.0
9.0,8152.0,50.0,1283961600.0
1369.0,54506.0,50.0,1051718400.0
2893.0,68209.0,40.0,1266163200.0
1451.0,57871.0,40.0,1265904000.0
2639.0,81637.0,50.0,1255795200.0
2727.0,41307.0,30.0,1083686400.0
3026.0,86391.0,20.0,1290960000.0
12.0,10591.0,40.0,1105200000.0
3418.0,90548.0,30.0,1314806400.0
1741.0,64420.0,50.0,980265600.0
925.0,36286.0,20.0,1173110400.0
1614.0,34773.0,40.0,1234281600.0
1404.0,55383.0,30.0,1060185600.0
2149.0,14039.0,50.0,1151337600.0
1712.0,63703.0,50.0,1060531200.0
3.0,4118.0,30.0,1204560000.0
1070.0,12059.0,40.0,1200067200.0
1811.0,61113.0,50.0,1002643200.0
1212.0,51004.0,40.0,1233417600.0
3549.0,92602.0,30.0,1175702400.0
984.0,40934.0,40.0,1275667200.0
2715.0,20372.0,50.0,1282752000.0
1143.0,39801.0,40.0,1279987200.0
3549.0,8633.0,30.0,1175443200.0
5607.0,101607.0,50.0,1001174400.0
2303.0,3467.0,50.0,1001433600.0
3026.0,86353.0,40.0,1304524800.0
1794.0,62740.0,20.0,991584000.0
993.0,41306.0,10.0,1235145600.0
1021.0,42673.0,50.0,1315238400.0
3241.0,88791.0,50.0,1170950400.0
960.0,38436.0,20.0,1274630400.0
862.0,29476.0,50.0,1260460800.0
2798.0,10520.0,30.0,1142352000.0
1723.0,13443.0,30.0,999360000.0
933.0,36718.0,50.0,1261497600.0
2590.0,13900.0,50.0,974995200.0
2526.0,13082.0,20.0,980006400.0
1672.0,62482.0,50.0,1195574400.0
972.0,40272.0,50.0,1220889600.0
1627.0,61451.0,10.0,1142265600.0
719.0,25947.0,30.0,1292774400.0
2.0,2823.0,40.0,1304006400.0
3401.0,26316.0,50.0,1316361600.0
2032.0,71346.0,20.0,1302019200.0
864.0,30978.0,40.0,1269360000.0
1591.0,11286.0,10.0,1030464000.0
1401.0,55064.0,50.0,1098460800.0
5001.0,53867.0,50.0,967046400.0
962.0,39520.0,50.0,1259596800.0
863.0,30301.0,50.0,1049299200.0
873.0,10159.0,50.0,1261497600.0
6.0,6200.0,50.0,1281283200.0
1592.0,15034.0,40.0,1066752000.0
2058.0,72405.0,50.0,1308326400.0
896.0,33872.0,30.0,1299600000.0
884.0,7902.0,40.0,1302796800.0
918.0,25369.0,50.0,1279382400.0
984.0,15800.0,50.0,1175616000.0
1182.0,49842.0,40.0,1312214400.0
1818.0,64379.0,50.0,983203200.0
919.0,35787.0,40.0,1300291200.0
1845.0,13127.0,20.0,980006400.0
1021.0,42912.0,50.0,1248278400.0
1080.0,15042.0,40.0,1062172800.0
1459.0,58421.0,30.0,1264176000.0
2434.0,24799.0,30.0,983203200.0
8.0,7617.0,50.0,1243008000.0
3493.0,91985.0,40.0,1236614400.0
1001.0,3123.0,40.0,1205856000.0
1021.0,4663.0,50.0,1214668800.0
1159.0,48819.0,40.0,1309708800.0
1252.0,52320.0,40.0,1089216000.0
918.0,711.0,50.0,1264435200.0
863.0,13931.0,40.0,1083945600.0
2099.0,26122.0,50.0,988646400.0
919.0,35763.0,40.0,1302710400.0
3723.0,25632.0,50.0,1202140800.0
0.0,95.0,40.0,1305475200.0
2057.0,1594.0,50.0,1006531200.0
6.0,6440.0,50.0,1231776000.0
1266.0,11862.0,50.0,1018108800.0
1823.0,3457.0,50.0,967910400.0
1217.0,51378.0,40.0,1274371200.0
745.0,13928.0,50.0,1247760000.0
1504.0,53287.0,40.0,1020960000.0
7445.0,19123.0,50.0,977414400.0
6.0,6103.0,40.0,1289145600.0
960.0,38648.0,40.0,1264003200.0
2128.0,74830.0,40.0,1262534400.0
11.0,10025.0,50.0,1179936000.0
2588.0,5187.0,40.0,979833600.0
2737.0,37718.0,50.0,1255881600.0
982.0,40778.0,40.0,1290096000.0
712.0,25704.0,30.0,1276704000.0
1596.0,1547.0,50.0,1039795200.0
5519.0,37491.0,50.0,1108310400.0
601.0,19806.0,50.0,1303401600.0
1459.0,13286.0,30.0,1258387200.0
667.0,24142.0,50.0,1313078400.0
4173.0,12387.0,40.0,964713600.0
2777.0,53881.0,40.0,1196870400.0
1361.0,25036.0,50.0,1212508800.0
7629.0,14197.0,20.0,968774400.0
253.0,3251.0,30.0,1084118400.0
1102.0,46164.0,40.0,1135958400.0
